日期,收盘,开盘,高,低,涨跌幅
2019年5月29日,1326.5,1327.8,1327.8,1327.8,0.0024
2019年5月2日,1322.2,1323.0,1323.0,1323.0,-0.009000000000000001
2019年5月30日,1341.4,1332.4,1332.4,1332.4,0.011200000000000002
2019年5月31日,1357.5,1342.9,1347.8,1342.9,0.012
2019年5月3日,1331.7,1331.7,1331.7,1331.7,0.0072
2019年5月6日,1334.0,1334.0,1334.0,1334.0,0.0017000000000000001
2019年5月7日,1335.8,1335.8,1335.8,1335.8,0.0013
2019年5月8日,1331.4,1338.0,1338.0,1338.0,-0.0033
2019年5月9日,1335.1,1335.1,1335.1,1335.1,0.0028000000000000004
2019年6月10日,1374.3,1378.0,1378.0,1367.0,-0.0108
2019年6月11日,1376.4,1369.0,1369.0,1369.0,0.0015
2019年6月12日,1381.2,1373.8,1373.8,1373.8,0.0034999999999999996
2019年6月13日,1388.1,1378.3,1378.7,1378.3,0.005
2019年6月14日,1388.9,1389.2,1389.2,1379.8,0.0006
2019年6月17日,1387.0,1379.7,1384.2,1379.7,-0.0014000000000000002
2019年6月18日,1394.8,1379.7,1394.5,1379.7,0.005600000000000001
2019年6月19日,1391.2,1382.1,1382.1,1382.1,-0.0026
2019年6月20日,1436.0,1419.1,1428.7,1417.4,0.0322
2019年6月21日,1439.0,1444.0,1444.0,1419.6,0.0021
2019年6月24日,1457.0,1439.1,1449.6,1439.0,0.0125
2019年6月25日,1457.4,1461.3,1473.9,1448.7,0.0003
2019年6月26日,1453.9,1441.9,1445.4,1440.5,-0.0024
2019年6月27日,1450.6,1444.5,1444.5,1444.5,-0.0023
2019年6月28日,1452.9,1451.0,1451.0,1445.7,0.0016
2019年6月3日,1372.9,1356.5,1356.5,1356.5,0.0113
2019年6月4日,1373.9,1366.5,1366.5,1366.5,0.0007000000000000001
2019年6月5日,1377.6,1376.6,1376.6,1368.8,0.0027
2019年6月6日,1385.9,1370.0,1370.0,1370.0,0.006
2019年6月7日,1389.3,1388.5,1388.5,1382.4,0.0025
2019年7月10日,1456.6,1450.5,1450.5,1450.5,0.0084
2019年7月11日,1451.4,1461.4,1467.2,1461.4,-0.0036
2019年7月12日,1457.0,1450.9,1450.9,1450.9,0.0039000000000000003
2019年7月15日,1458.4,1452.3,1452.3,1452.3,0.001
2019年7月16日,1456.6,1453.4,1453.4,1453.4,-0.0012
2019年7月17日,1469.3,1455.0,1467.3,1455.0,0.0087
2019年7月18日,1474.0,1464.4,1488.5,1459.4,0.0032
2019年7月19日,1472.3,1483.3,1487.4,1461.5,-0.0012
2019年7月1日,1429.7,1444.0,1444.0,1424.4,-0.016
2019年7月22日,1472.8,1466.0,1466.0,1466.0,0.0003
2019年7月23日,1467.6,1458.6,1459.6,1458.6,-0.0034999999999999996
2019年7月24日,1469.7,1467.2,1467.2,1467.2,0.0014000000000000002
2019年7月25日,1461.2,1465.1,1468.0,1456.1,-0.0058
2019年7月26日,1467.2,1460.4,1460.4,1460.4,0.0040999999999999995
2019年7月29日,1468.5,1461.7,1461.7,1461.7,0.0009
2019年7月2日,1448.9,1428.6,1428.6,1428.6,0.0134
2019年7月30日,1477.3,1469.0,1472.4,1469.0,0.006
2019年7月31日,1473.3,1460.5,1469.6,1452.9,-0.0027
2019年7月3日,1462.1,1465.5,1465.5,1461.9,0.0091
2019年7月4日,1423.55,1421.25,1426.65,1412.85,-0.0264
2019年7月5日,1442.7,1428.0,1433.0,1428.0,0.013500000000000002
2019年7月8日,1443.4,1436.9,1436.9,1436.9,0.0005
2019年7月9日,1444.4,1430.6,1430.8,1430.6,0.0007000000000000001
2019年8月12日,1550.0,1536.0,1550.1,1526.4,0.0055000000000000005
2019年8月13日,1547.7,1556.2,1571.7,1523.1,-0.0015
2019年8月14日,1561.0,1538.5,1553.1,1532.6,0.0086
2019年8月15日,1563.7,1553.0,1561.2,1546.0,0.0017000000000000001
2019年8月16日,1556.2,1557.4,1557.7,1541.3,-0.0048
2019年8月19日,1544.0,1543.9,1543.9,1531.0,-0.0078000000000000005
2019年8月1日,1468.5,1450.8,1485.6,1443.3,-0.0033
2019年8月20日,1548.0,1530.2,1540.7,1530.2,0.0026
2019年8月21日,1548.2,1532.7,1540.6,1532.7,0.0001
2019年8月22日,1541.1,1534.3,1538.8,1530.5,-0.0046
2019年8月23日,1570.2,1539.0,1563.5,1537.3,0.0189
2019年8月26日,1569.8,1584.5,1584.5,1563.2,-0.0003
2019年8月27日,1584.5,1566.2,1579.3,1564.6,0.009399999999999999
2019年8月28日,1581.2,1572.3,1578.0,1571.6,-0.0021
2019年8月29日,1569.9,1571.9,1578.8,1562.0,-0.0070999999999999995
2019年8月2日,1492.3,1476.2,1476.2,1476.2,0.016200000000000003
2019年8月30日,1563.1,1564.1,1566.9,1555.0,-0.0043
2019年8月5日,1509.6,1487.4,1505.0,1487.4,0.0116
2019年8月6日,1516.7,1507.2,1511.1,1498.6,0.004699999999999999
2019年8月7日,1551.6,1510.6,1547.7,1510.6,0.023
2019年8月8日,1542.0,1533.0,1542.1,1532.6,-0.0062
2019年8月9日,1541.5,1542.8,1543.8,1535.0,-0.0003
2019年9月10日,1534.0,1531.9,1532.6,1524.9,-0.0074
2019年9月11日,1538.3,1528.8,1534.4,1528.8,0.0028000000000000004
2019年9月12日,1544.1,1530.4,1558.6,1530.4,0.0038
2019年9月13日,1537.3,1543.4,1543.4,1525.6,-0.0044
2019年9月16日,1549.1,1542.6,1546.5,1536.4,0.0077
2019年9月17日,1550.9,1538.8,1542.3,1538.8,0.0012
2019年9月18日,1552.9,1538.9,1549.0,1530.4,0.0013
2019年9月19日,1543.2,1528.8,1540.4,1528.8,-0.0062
2019年9月1日,1538.05,1535.25,1542.9,1535.25,-0.016
2019年9月20日,1552.6,1537.8,1553.5,1537.8,0.0060999999999999995
2019年9月23日,1568.9,1556.6,1562.5,1556.6,0.0105
2019年9月24日,1577.4,1560.1,1573.0,1554.9,0.0054
2019年9月25日,1549.3,1572.0,1572.0,1539.1,-0.0178
2019年9月26日,1552.3,1538.9,1547.0,1538.0,0.0019
2019年9月27日,1548.3,1538.3,1538.3,1525.7,-0.0026
2019年9月2日,1535.15,1537.95,1540.05,1528.15,-0.0019
2019年9月30日,1514.5,1533.0,1533.0,1500.1,-0.0218
2019年9月3日,1589.1,1562.8,1583.9,1561.2,0.0351
2019年9月4日,1593.3,1582.7,1590.7,1572.0,0.0026
2019年9月5日,1558.8,1579.5,1584.1,1544.9,-0.0217
2019年9月6日,1549.2,1551.0,1559.9,1539.2,-0.0062
2019年9月9日,1545.5,1540.1,1546.6,1534.1,-0.0024
2020年10月12日,1960.6,1953.5,1957.7,1948.7,0.0014000000000000002
2020年10月13日,1926.4,1939.9,1939.9,1939.9,-0.0174
2020年10月14日,1939.9,1929.4,1929.4,1926.7,0.006999999999999999
2020年10月15日,1940.7,1923.2,1923.2,1919.2,0.0004
2020年10月16日,1938.3,1934.4,1934.4,1927.5,-0.0012
2020年10月19日,1943.1,1941.9,1941.9,1941.9,0.0025
2020年10月1日,1945.1,1927.6,1935.5,1921.2,0.010700000000000001
2020年10月20日,1946.4,1922.9,1936.6,1921.9,0.0017000000000000001
2020年10月21日,1960.4,1925.1,1948.6,1925.1,0.0072
2020年10月22日,1936.0,1940.5,1940.5,1907.6,-0.0124
2020年10月23日,1937.0,1926.3,1926.4,1924.6,0.0005
2020年10月26日,1938.9,1919.0,1926.1,1919.0,0.001
2020年10月27日,1944.9,1921.4,1933.5,1921.4,0.0031
2020年10月28日,1911.8,1909.7,1909.7,1909.7,-0.017
2020年10月29日,1899.8,1907.6,1907.6,1907.6,-0.0063
2020年10月2日,1936.3,1929.6,1933.7,1921.3,-0.0045000000000000005
2020年10月30日,1911.2,1900.5,1900.5,1900.5,0.006
2020年10月5日,1948.9,1946.5,1946.5,1946.5,0.006500000000000001
2020年10月6日,1938.2,1937.2,1942.2,1900.5,-0.0055000000000000005
2020年10月7日,1921.4,1918.1,1918.1,1918.1,-0.0087
2020年10月8日,1927.4,1902.8,1916.2,1899.0,0.0031
2020年10月9日,1957.9,1930.5,1956.2,1929.5,0.0158
2020年11月10日,1909.4,1900.1,1900.1,1900.1,0.011899999999999999
2020年11月11日,1893.1,1886.5,1886.5,1886.5,-0.0085
2020年11月12日,1905.7,1897.5,1897.5,1897.5,0.0067
2020年11月13日,1918.8,1894.9,1913.9,1894.9,0.0069
2020年11月16日,1917.7,1903.1,1904.7,1903.0,-0.0006
2020年11月17日,1913.8,1906.2,1906.2,1903.5,-0.002
2020年11月18日,1900.0,1894.5,1894.5,1894.5,-0.0072
2020年11月19日,1888.2,1873.3,1877.5,1870.0,-0.0062
2020年11月20日,1899.2,1889.7,1893.8,1889.7,0.0058
2020年11月23日,1865.6,1850.1,1850.1,1850.1,-0.0177
2020年11月24日,1831.9,1826.6,1828.0,1826.6,-0.0181
2020年11月25日,1830.4,1835.9,1835.9,1825.0,-0.0008
2020年11月26日,1807.0,1806.25,1816.8,1804.2,-0.0128
2020年11月27日,1807.7,1836.7,1836.8,1836.7,0.0004
2020年11月2日,1924.0,1920.9,1920.9,1920.9,0.0067
2020年11月30日,1800.1,1790.0,1790.0,1790.0,-0.0042
2020年11月3日,1941.5,1912.6,1928.0,1912.6,0.0091
2020年11月4日,1928.0,1936.7,1936.7,1936.7,-0.006999999999999999
2020年11月5日,1979.3,1948.4,1968.3,1948.4,0.026600000000000002
2020年11月6日,1985.1,1975.1,1975.1,1975.1,0.0029
2020年11月9日,1886.9,1896.8,1896.8,1896.8,-0.0495
2020年12月10日,1855.4,1866.3,1866.3,1866.3,-0.0003
2020年12月11日,1861.6,1848.9,1859.5,1836.6,0.0033
2020年12月14日,1850.8,1853.7,1855.9,1853.7,-0.0058
2020年12月15日,1873.8,1849.0,1871.7,1849.0,0.0124
2020年12月16日,1876.6,1877.9,1877.9,1877.9,0.0015
2020年12月17日,1907.8,1907.8,1907.9,1904.6,0.0166
2020年12月18日,1906.8,1902.0,1903.5,1902.0,-0.0005
2020年12月1日,1837.5,1837.8,1837.8,1837.8,0.0208
2020年12月21日,1901.0,1889.7,1889.7,1889.6,-0.003
2020年12月22日,1889.2,1898.4,1898.4,1898.4,-0.0062
2020年12月23日,1897.0,1887.6,1897.0,1887.6,0.0040999999999999995
2020年12月24日,1902.8,1888.9,1897.0,1886.9,0.0031
2020年12月28日,1900.4,1900.8,1912.0,1885.8,-0.0013
2020年12月29日,1903.2,1893.2,1900.3,1890.5,0.0015
2020年12月2日,1847.5,1848.5,1848.5,1848.5,0.0054
2020年12月30日,1914.5,1913.9,1913.9,1913.9,0.0059
2020年12月31日,1916.7,1919.9,1919.9,1919.9,0.0011
2020年12月3日,1858.0,1859.6,1862.3,1858.8,0.005699999999999999
2020年12月4日,1858.5,1853.7,1853.7,1853.7,0.0003
2020年12月7日,1884.2,1884.3,1884.3,1884.3,0.0138
2020年12月8日,1892.7,1877.0,1886.6,1874.5,0.0045000000000000005
2020年12月9日,1856.0,1883.1,1883.1,1844.0,-0.0194
2020年1月10日,1603.3,1577.6,1589.6,1574.1,0.0034000000000000002
2020年1月13日,1593.7,1586.8,1586.8,1574.9,-0.006
2020年1月14日,1587.5,1573.2,1573.9,1563.4,-0.0039000000000000003
2020年1月15日,1596.6,1587.8,1587.8,1587.8,0.005699999999999999
2020年1月16日,1593.0,1580.4,1583.4,1575.0,-0.0023
2020年1月17日,1603.4,1578.6,1588.0,1577.1,0.006500000000000001
2020年1月19日,1557.05,1557.4,1559.05,1556.45,-0.028900000000000002
2020年1月1日,1520.95,1520.85,1523.95,1520.85,-0.0298
2020年1月20日,1561.25,1557.2,1562.7,1556.65,0.0027
2020年1月21日,1601.0,1595.0,1595.0,1595.0,0.0255
2020年1月22日,1599.7,1583.1,1585.5,1577.6,-0.0008
2020年1月23日,1608.3,1585.0,1593.5,1580.1,0.0054
2020年1月24日,1615.4,1595.0,1609.5,1595.0,0.0044
2020年1月27日,1620.8,1616.8,1617.8,1616.8,0.0033
2020年1月28日,1613.2,1606.7,1607.1,1593.4,-0.004699999999999999
2020年1月29日,1614.5,1594.5,1603.6,1589.3,0.0008
2020年1月2日,1572.1,1548.7,1559.5,1548.2,0.0336
2020年1月30日,1627.3,1601.6,1612.0,1599.0,0.0079
2020年1月31日,1626.1,1599.7,1615.3,1597.7,-0.0007000000000000001
2020年1月3日,1596.4,1591.0,1592.1,1588.6,0.0155
2020年1月6日,1613.3,1608.2,1612.4,1600.3,0.0106
2020年1月7日,1618.7,1602.6,1602.6,1602.6,0.0033
2020年1月8日,1603.8,1612.6,1638.4,1612.6,-0.0092
2020年1月9日,1597.8,1583.0,1587.5,1570.2,-0.0037
2020年2月10日,1618.2,1606.7,1606.7,1606.7,0.0033
2020年2月11日,1608.8,1606.7,1606.9,1606.7,-0.0058
2020年2月12日,1609.8,1590.8,1593.9,1587.5,0.0006
2020年2月13日,1617.0,1607.9,1608.1,1607.9,0.0045000000000000005
2020年2月14日,1624.1,1601.0,1608.4,1597.3,0.0044
2020年2月16日,1586.25,1585.5,1586.25,1583.45,-0.0233
2020年2月17日,1587.05,1586.15,1588.45,1581.85,0.0005
2020年2月18日,1641.1,1617.3,1634.8,1617.3,0.0341
2020年2月19日,1649.5,1639.8,1641.4,1636.2,0.0051
2020年2月20日,1658.0,1641.4,1651.9,1641.4,0.0052
2020年2月21日,1686.3,1672.3,1678.1,1672.3,0.0171
2020年2月24日,1713.5,1707.4,1707.4,1707.4,0.0161
2020年2月25日,1686.4,1681.0,1683.6,1681.0,-0.0158
2020年2月26日,1678.2,1677.6,1677.6,1677.6,-0.0049
2020年2月27日,1676.4,1679.0,1684.4,1670.0,-0.0011
2020年2月28日,1596.6,1595.2,1617.8,1595.2,-0.047599999999999996
2020年2月3日,1621.0,1606.0,1606.0,1606.0,-0.0031
2020年2月4日,1595.0,1602.3,1602.3,1576.0,-0.016
2020年2月5日,1602.2,1579.4,1587.0,1573.0,0.0045000000000000005
2020年2月6日,1609.5,1580.7,1592.4,1579.3,0.0046
2020年2月7日,1612.8,1591.0,1598.3,1588.4,0.0021
2020年3月10日,1676.6,1675.9,1675.9,1662.1,-0.0088
2020年3月11日,1658.3,1670.0,1670.0,1653.1,-0.0109
2020年3月12日,1606.5,1654.3,1654.3,1581.5,-0.031200000000000002
2020年3月13日,1532.2,1591.0,1591.0,1529.3,-0.0462
2020年3月16日,1500.0,1485.0,1503.0,1485.0,-0.021
2020年3月17日,1541.1,1504.5,1561.5,1476.3,0.0274
2020年3月18日,1494.6,1520.6,1520.6,1502.3,-0.0302
2020年3月19日,1497.2,1496.6,1508.0,1476.9,0.0017000000000000001
2020年3月20日,1501.4,1515.8,1515.8,1515.8,0.0028000000000000004
2020年3月23日,1588.3,1514.6,1572.8,1502.6,0.0579
2020年3月24日,1669.2,1594.6,1653.5,1594.6,0.0509
2020年3月25日,1639.0,1650.9,1656.6,1650.5,-0.0181
2020年3月26日,1668.3,1674.3,1674.3,1659.4,0.0179
2020年3月27日,1661.0,1647.1,1647.1,1647.1,-0.0044
2020年3月2日,1620.6,1602.5,1624.3,1600.2,0.015
2020年3月30日,1653.3,1646.9,1646.9,1646.9,-0.0046
2020年3月31日,1606.7,1625.3,1625.3,1625.3,-0.0282
2020年3月3日,1670.0,1606.5,1663.8,1606.5,0.0305
2020年3月4日,1666.9,1664.2,1664.5,1664.2,-0.0019
2020年3月5日,1690.5,1655.7,1671.0,1655.2,0.014199999999999999
2020年3月6日,1691.6,1696.0,1703.6,1686.3,0.0007000000000000001
2020年3月9日,1691.5,1709.9,1710.1,1672.9,-0.0001
2020年4月10日,1740.6,1740.6,1740.6,1740.6,-0.0103
2020年4月13日,1767.9,1732.5,1758.0,1732.5,0.015700000000000002
2020年4月14日,1776.8,1779.1,1779.1,1776.5,0.005
2020年4月15日,1751.5,1760.7,1762.7,1736.4,-0.014199999999999999
2020年4月16日,1742.7,1766.5,1766.5,1766.5,-0.005
2020年4月17日,1708.9,1717.8,1717.8,1717.8,-0.0194
2020年4月1日,1601.6,1594.4,1594.4,1594.4,-0.0032
2020年4月20日,1721.3,1715.6,1715.6,1715.6,0.0073
2020年4月21日,1698.2,1722.2,1722.2,1679.6,-0.0134
2020年4月22日,1749.8,1709.5,1709.5,1709.5,0.0304
2020年4月23日,1757.8,1753.1,1762.2,1753.1,0.0046
2020年4月24日,1748.9,1759.0,1759.0,1745.0,-0.0051
2020年4月27日,1738.8,1746.7,1753.0,1726.8,-0.0058
2020年4月28日,1738.7,1731.8,1740.0,1712.7,-0.0001
2020年4月29日,1730.3,1727.6,1744.1,1727.6,-0.0048
2020年4月2日,1646.7,1636.4,1636.4,1636.4,0.0282
2020年4月30日,1713.2,1706.4,1706.4,1706.4,-0.009899999999999999
2020年4月3日,1654.1,1639.0,1651.5,1625.3,0.0045000000000000005
2020年4月6日,1700.0,1685.3,1688.6,1685.3,0.0277
2020年4月7日,1689.4,1688.8,1688.8,1688.8,-0.0062
2020年4月8日,1689.3,1690.1,1690.1,1690.1,-0.0001
2020年4月9日,1758.7,1747.5,1747.5,1747.5,0.041100000000000005
2020年5月11日,1734.4,1727.7,1734.2,1714.2,-0.0091
2020年5月12日,1741.7,1733.2,1734.5,1731.9,0.0042
2020年5月13日,1750.3,1729.1,1750.3,1729.1,0.0049
2020年5月14日,1774.4,1747.1,1747.1,1747.1,0.0138
2020年5月15日,1790.4,1776.2,1781.5,1776.2,0.009000000000000001
2020年5月18日,1772.6,1795.4,1795.4,1795.4,-0.009899999999999999
2020年5月19日,1785.1,1784.2,1784.2,1784.2,0.0070999999999999995
2020年5月1日,1721.1,1720.1,1720.1,1720.1,0.0046
2020年5月20日,1792.1,1784.0,1791.2,1784.0,0.0039000000000000003
2020年5月21日,1760.5,1780.1,1780.1,1753.6,-0.0176
2020年5月22日,1774.9,1773.5,1773.5,1771.9,0.008199999999999999
2020年5月24日,1730.65,1735.45,1735.9,1729.8,-0.024900000000000002
2020年5月25日,1727.0,1730.55,1731.35,1719.25,-0.0021
2020年5月26日,1748.8,1762.9,1764.0,1762.9,0.0126
2020年5月27日,1749.8,1725.0,1727.4,1722.5,0.0006
2020年5月28日,1755.2,1748.8,1757.3,1748.8,0.0031
2020年5月29日,1778.7,1748.2,1771.5,1748.2,0.0134
2020年5月4日,1741.0,1729.1,1729.1,1725.7,0.0116
2020年5月5日,1743.8,1725.8,1739.1,1725.8,0.0016
2020年5月6日,1721.7,1728.4,1728.4,1713.0,-0.0127
2020年5月7日,1761.1,1718.9,1722.8,1718.5,0.0229
2020年5月8日,1750.3,1747.8,1747.8,1747.8,-0.0060999999999999995
2020年6月10日,1759.3,1760.9,1760.9,1753.3,-0.0009
2020年6月11日,1776.9,1784.1,1786.4,1762.3,0.01
2020年6月12日,1773.7,1780.4,1780.5,1780.4,-0.0018
2020年6月15日,1764.2,1770.3,1770.3,1760.0,-0.0054
2020年6月16日,1774.0,1770.0,1770.0,1770.0,0.005600000000000001
2020年6月17日,1773.2,1768.2,1768.2,1768.2,-0.0005
2020年6月18日,1767.5,1775.0,1775.0,1762.3,-0.0032
2020年6月19日,1787.7,1767.0,1786.9,1761.8,0.011399999999999999
2020年6月1日,1779.0,1775.5,1775.5,1772.8,0.0002
2020年6月22日,1800.1,1787.0,1798.4,1783.1,0.0069
2020年6月23日,1815.0,1803.0,1803.0,1803.0,0.0083
2020年6月24日,1810.5,1806.5,1806.5,1806.5,-0.0025
2020年6月25日,1806.3,1800.0,1800.0,1800.0,-0.0023
2020年6月26日,1816.3,1798.2,1814.0,1798.0,0.0055000000000000005
2020年6月29日,1817.9,1816.5,1816.5,1811.2,0.0009
2020年6月2日,1765.2,1774.5,1775.3,1774.5,-0.0078000000000000005
2020年6月30日,1838.4,1816.9,1835.0,1813.9,0.0113
2020年6月3日,1738.1,1760.0,1760.0,1727.5,-0.0154
2020年6月4日,1764.9,1747.6,1752.0,1747.6,0.0154
2020年6月5日,1721.9,1741.7,1741.7,1704.6,-0.024399999999999998
2020年6月8日,1744.4,1739.4,1739.4,1739.4,0.0131
2020年6月9日,1760.8,1755.2,1757.6,1755.2,0.009399999999999999
2020年7月10日,1860.0,1853.7,1853.7,1851.3,-0.0011
2020年7月13日,1873.3,1857.3,1858.3,1857.3,0.0072
2020年7月14日,1871.4,1850.0,1863.9,1850.0,-0.001
2020年7月15日,1871.3,1862.3,1863.1,1854.3,-0.0001
2020年7月16日,1856.0,1856.0,1856.0,1856.0,-0.008199999999999999
2020年7月17日,1862.9,1840.6,1851.0,1840.1,0.0037
2020年7月1日,1819.9,1830.0,1838.0,1830.0,-0.0101
2020年7月20日,1869.5,1862.0,1862.4,1862.0,0.0034999999999999996
2020年7月21日,1900.8,1867.6,1891.3,1867.0,0.0167
2020年7月22日,1928.5,1909.5,1924.2,1906.4,0.0146
2020年7月23日,1957.1,1923.3,1945.0,1923.3,0.0148
2020年7月24日,1967.6,1981.6,1981.6,1981.6,0.0054
2020年7月27日,1999.3,1964.8,1999.9,1964.8,0.0161
2020年7月28日,2007.6,2008.1,2028.1,1967.2,0.0042
2020年7月29日,2018.9,2001.0,2025.0,2001.0,0.005600000000000001
2020年7月2日,1830.2,1799.0,1821.3,1798.8,0.005699999999999999
2020年7月30日,2008.6,2016.0,2016.0,1988.9,-0.0051
2020年7月31日,2028.8,2005.2,2035.0,2005.2,0.0101
2020年7月3日,1787.6,1786.9,1788.7,1783.65,-0.0233
2020年7月6日,1836.6,1825.8,1828.6,1825.8,0.0274
2020年7月7日,1858.1,1833.9,1853.6,1833.9,0.011699999999999999
2020年7月8日,1878.7,1851.8,1867.6,1851.8,0.0111
2020年7月9日,1862.0,1871.9,1871.9,1871.9,-0.0089
2020年8月10日,2086.1,2068.7,2080.0,2065.0,0.0054
2020年8月11日,1989.4,2045.0,2045.0,2030.0,-0.0464
2020年8月12日,1989.8,1992.0,1992.0,1992.0,0.0002
2020年8月13日,2011.6,1996.1,2001.5,1979.6,0.011000000000000001
2020年8月14日,1989.7,2000.0,2000.0,1992.0,-0.0109
2020年8月17日,2034.5,1981.7,2012.3,1971.6,0.0225
2020年8月18日,2049.6,2055.0,2055.0,2055.0,0.0074
2020年8月19日,2005.5,2005.5,2005.5,2000.6,-0.0215
2020年8月20日,1982.1,1968.2,1971.2,1968.2,-0.011699999999999999
2020年8月21日,1982.5,1982.3,1982.3,1959.9,0.0002
2020年8月24日,1975.2,1962.5,1979.4,1955.9,-0.0037
2020年8月25日,1958.0,1958.3,1958.4,1958.3,-0.0087
2020年8月26日,1987.2,1992.0,1992.0,1992.0,0.0149
2020年8月27日,1965.5,1961.0,1961.0,1961.0,-0.0109
2020年8月28日,2003.2,1990.0,1990.0,1990.0,0.0192
2020年8月31日,2011.4,1991.1,2002.3,1991.1,0.0040999999999999995
2020年8月3日,2029.8,2026.9,2040.0,2015.4,0.0005
2020年8月4日,2064.8,2024.6,2068.4,2018.7,0.0172
2020年8月5日,2095.2,2098.5,2098.5,2090.5,0.0147
2020年8月6日,2117.1,2086.7,2115.0,2085.9,0.0105
2020年8月7日,2074.9,2121.7,2121.7,2121.7,-0.0199
2020年9月10日,1994.0,1971.1,1991.4,1969.4,0.0054
2020年9月11日,1978.4,1980.0,1980.0,1980.0,-0.0078000000000000005
2020年9月14日,1995.0,1974.1,1987.8,1972.8,0.0084
2020年9月15日,1997.5,1986.1,1997.5,1981.0,0.0013
2020年9月16日,2001.8,1989.1,1997.9,1985.0,0.0022
2020年9月17日,1980.1,1970.8,1974.4,1965.3,-0.0108
2020年9月18日,1992.4,1974.2,1982.0,1973.6,0.0062
2020年9月1日,2011.2,2018.6,2018.6,1995.0,-0.0001
2020年9月21日,1940.5,1945.5,1945.5,1945.5,-0.026000000000000002
2020年9月22日,1938.0,1937.9,1940.5,1925.5,-0.0013
2020年9月23日,1897.2,1919.4,1919.4,1919.4,-0.021099999999999997
2020年9月24日,1905.0,1879.9,1892.6,1874.7,0.0040999999999999995
2020年9月25日,1894.8,1885.1,1885.1,1880.0,-0.0054
2020年9月28日,1911.1,1883.7,1905.5,1872.0,0.0086
2020年9月29日,1932.1,1907.4,1921.2,1907.4,0.011000000000000001
2020年9月2日,1976.2,1975.8,1975.8,1975.8,-0.0174
2020年9月30日,1924.6,1925.1,1925.1,1925.1,-0.0039000000000000003
2020年9月3日,1967.3,1962.0,1969.0,1962.0,-0.0045000000000000005
2020年9月4日,1963.5,1956.6,1959.5,1951.9,-0.0019
2020年9月6日,1940.65,1941.9,1944.3,1937.65,-0.0116
2020年9月7日,1937.1,1940.7,1947.4,1930.45,-0.0018
2020年9月8日,1972.2,1957.5,1965.9,1938.8,0.0181
2020年9月9日,1983.3,1952.9,1973.6,1946.4,0.005600000000000001
2021年10月11日,1759.4,1757.4,1764.2,1753.7,-0.001
2021年10月12日,1762.9,1755.2,1773.0,1755.2,0.002
2021年10月13日,1798.5,1766.7,1800.1,1761.6,0.0202
2021年10月14日,1801.5,1797.0,1804.5,1793.1,0.0017000000000000001
2021年10月15日,1771.9,1800.7,1800.7,1770.1,-0.016399999999999998
2021年10月18日,1769.3,1771.0,1775.0,1763.9,-0.0015
2021年10月19日,1774.1,1767.7,1789.4,1767.7,0.0027
2021年10月1日,1761.5,1758.6,1766.0,1753.3,0.001
2021年10月20日,1788.4,1776.3,1791.7,1775.7,0.008100000000000001
2021年10月21日,1785.4,1785.8,1792.5,1780.4,-0.0017000000000000001
2021年10月22日,1800.0,1790.5,1818.6,1787.8,0.008199999999999999
2021年10月25日,1810.4,1798.7,1814.6,1798.7,0.0058
2021年10月26日,1797.1,1810.6,1810.6,1788.0,-0.0073
2021年10月27日,1802.6,1797.6,1804.0,1788.6,0.0031
2021年10月28日,1806.4,1800.6,1814.1,1797.2,0.0021
2021年10月29日,1787.6,1804.8,1805.9,1776.2,-0.0104
2021年10月4日,1770.6,1764.5,1774.0,1752.0,0.0052
2021年10月5日,1764.2,1769.0,1769.0,1752.7,-0.0036
2021年10月6日,1765.1,1759.4,1768.8,1749.5,0.0005
2021年10月7日,1762.7,1763.0,1769.9,1755.9,-0.0014000000000000002
2021年10月8日,1761.1,1759.6,1785.5,1758.1,-0.0009
2021年11月10日,1852.0,1837.2,1872.1,1826.8,0.0095
2021年11月11日,1867.7,1854.0,1872.1,1849.4,0.0085
2021年11月12日,1872.2,1867.3,1875.0,1851.9,0.0024
2021年11月15日,1870.8,1875.6,1876.3,1862.9,-0.0007000000000000001
2021年11月16日,1858.3,1868.4,1882.5,1855.5,-0.0067
2021年11月17日,1874.4,1855.9,1874.6,1855.9,0.0087
2021年11月18日,1865.7,1874.6,1875.8,1861.0,-0.0046
2021年11月19日,1856.1,1865.3,1872.1,1849.2,-0.0051
2021年11月1日,1799.5,1784.4,1801.0,1784.3,0.0067
2021年11月22日,1811.0,1852.5,1853.7,1807.4,-0.024300000000000002
2021年11月23日,1788.1,1813.3,1816.4,1786.6,-0.0126
2021年11月24日,1788.8,1793.9,1800.1,1782.4,0.0004
2021年11月25日,1792.4,1789.8,1795.3,1787.75,0.002
2021年11月26日,1789.9,1791.3,1820.8,1785.3,-0.0014000000000000002
2021年11月29日,1787.1,1792.4,1803.0,1784.0,-0.0016
2021年11月2日,1793.0,1796.4,1801.1,1791.5,-0.0036
2021年11月30日,1778.3,1788.8,1813.1,1773.2,-0.0049
2021年11月3日,1767.5,1787.0,1789.2,1762.8,-0.014199999999999999
2021年11月4日,1797.1,1781.9,1803.2,1774.6,0.0167
2021年11月5日,1820.6,1799.2,1823.0,1789.2,0.0131
2021年11月8日,1831.8,1823.0,1831.8,1818.0,0.0062
2021年11月9日,1834.5,1827.8,1838.4,1825.6,0.0015
2021年12月10日,1787.0,1779.1,1793.1,1772.9,0.0046
2021年12月13日,1790.6,1786.6,1794.2,1784.6,0.002
